id,intent,text
10971,RateBook,For Mirrorshades I rate it three stars
10972,RateBook,I would rate this current series I'm reading a two out of 6
10973,RateBook,rate this textbook 2 out of 6
10974,RateBook,rate this novel 0 of 6 stars
10975,RateBook,I am giving the current novel a four out of 6 rating.
10976,RateBook,Rate Tropic of Capricorn two stars
10977,RateBook,Give The Lost World 2 points
10978,RateBook,give four out of 6 star to this novel
10979,RateBook,3 out of 6 for the last album
10980,RateBook,rate this book 4 out of 6
10981,RateBook,this current book is worth five
10982,RateBook,rate this current album five out of 6 points
10983,RateBook,Warriors of Legend gets a 3 out of 6
10984,RateBook,rate the current album two points
10985,RateBook,Rate the current textbook 3 of 6
10986,RateBook,Rate Homicide: A Year on the Killing Streets five stars
10987,RateBook,Rate this book zero out of 6
10988,RateBook,rate the chronicle following a 4
10989,RateBook,I want to give The Nightmare Fair five stars and a rating of 6
10990,RateBook,Rate the My Beloved World saga a one
10991,RateBook,Big Breasts and Wide Hips is terrible and 1 out of 6
10992,RateBook,give one out of 6 star to A Girl Is a Half-formed Thing chronicle
10993,RateBook,Rate Wielding a Red Sword 0 stars
10994,RateBook,Rate this essay a 3
10995,RateBook,rate Secrets and Lies 2 of 6 stars
10996,RateBook,I'd give The Day of Reckoning four points
10997,RateBook,I feel that Sons and Lovers deserves a rating of 2.
10998,RateBook,Rate this album only three points
10999,RateBook,give two out of 6 points to current textbook
11000,RateBook,Rate my current textbook 1 out of 6 points
11001,RateBook,rate Getting It Wrong from the Beginning a value of 4
11002,RateBook,I give the previous series four stars.
11003,RateBook,give five star to The Second Angel series
11004,RateBook,give this novel 3 of 6
11005,RateBook,Rate the current essay 3 out of 6 points
11006,RateBook,Give this novel two out of 6 stars
11007,RateBook,give this textbook a five
11008,RateBook,Remember the City nets five out of 6.
11009,RateBook,rate the current chronicle a zero
11010,RateBook,Give The Phantom Ship a zero.
11011,RateBook,Rate this chronicle 0
11012,RateBook,Give this chronicle a 4 out of 6
11013,RateBook,Rate the saga Rides a Dread Legion zero out of 6 points.
11014,RateBook,give three out of 6 points in current essay
11015,RateBook,Rate Encyclopaedia of the Social Sciences zero out of 6
11016,RateBook,Rate the White Lies chronicle 0 stars
11017,RateBook,give four star to current novel
11018,RateBook,I would give Bones of the Earth 2 points
11019,RateBook,I am giving this current essay zero out of 6 stars
11020,RateBook,For the current essay I give a total of 1 stars
11021,RateBook,Rate the current textbook a 0 out of 6.
11022,RateBook,I want to give The Coming of the Terraphiles a rating of 1.
11023,RateBook,Rate my current book 1 out of 6
11024,RateBook,I am giving the book After Henry a rating of 0 out of 6 stars
11025,RateBook,Rate this album one value
11026,RateBook,rate With Kitchener in the Soudan 2 stars out of 6
11027,RateBook,The current essay gets four points
11028,RateBook,Rate this textbook 2 points.
11029,RateBook,Rate current book two points
11030,RateBook,I would give the All That: Fresh out the Box saga a rating of 2 points
11031,RateBook,Rate 3 out of 6 points to Darkworld Detective
11032,RateBook,Rate this novel 5 out of 6 stars
11033,RateBook,I'd give The Mystery of the 99 Steps three stars out of 6
11034,RateBook,I give 4 of 6 stars for the saga A Severe Mercy
11035,RateBook,Rate this album three out of 6
11036,RateBook,I want to give the current textbook 0 out of 6 stars
11037,RateBook,Rate this album 2 stars
11038,RateBook,give 5 out of 6 points to Myths of the Hindus & Buddhists
11039,RateBook,the previous book is five out of 6 stars
11040,RateBook,give four points to this novel
11041,RateBook,Rate current novel two stars
11042,RateBook,Rate the current essay four out of 6.
11043,RateBook,Rate The Coming of Bill 3 of 6 stars
11044,RateBook,Rate this essay 4 out of 6 stars
11045,RateBook,The current series deserves three stars.
11046,RateBook,Give The Turning Point a 0 out of 6.
11047,RateBook,rate the book Indiana Jones and the Dance of the Giants 5 out of 6 stars
11048,RateBook,rate The Descendants two points
11049,RateBook,give Rathinirvedam a rating of 3 out of 6
11050,RateBook,Rate Equal Affections one points
11051,RateBook,Rate this book one stars
11052,RateBook,rate Cock and Bull 5 of 6\n points
11053,RateBook,I think this novel gets 1 stars
11054,RateBook,Rate The Making of a Teacher a two
11055,RateBook,Rate this textbook 1 stars
11056,RateBook,I wish to give this textbook a zero out of 6 points
11057,RateBook,rate this book 2\n stars
11058,RateBook,rate the last book 0 stars
11059,RateBook,I give the Flash series 0 out of 6.
11060,RateBook,I think that this book deserves a 3
11061,RateBook,Give the current chronicle 2 stars.
11062,RateBook,rate the current saga one stars
11063,RateBook,Rate the current album 3 points
11064,RateBook,Rate Peter and the Sword of Mercy 3 of 6 stars
11065,RateBook,rate The Lost Hero chronicle four out of 6
11066,RateBook,Out of 6 stars I give the chronicle three and look forward to what's next.
11067,RateBook,Give Souls in Metal four out of 6 points
11068,RateBook,For the book Tale of the Toa I give five points
11069,RateBook,I give The Prestige a rating of 5
11070,RateBook,I give the Budayeen Nights saga five out of 6 points.
11071,RateBook,rate The Key Word and Other Mysteries 4 of 6
11072,RateBook,Rate this textbook 4 stars.
11073,RateBook,Give the current novel a 3 out of 6 rating
11074,RateBook,Rate the Deception chronicle one of 6 points
11075,RateBook,3 stars is the rating for Boy Meets Boy
11076,RateBook,Rate The Summer Job 5 stars
11077,RateBook,I give the following saga a 5.
11078,RateBook,Rate my current novel one out of 6 points
11079,RateBook,Rate this book 0 points out of 6
11080,RateBook,Rate this series one out of 6.
11081,RateBook,this album deserves to be rated one out of 6!
11082,RateBook,Rate From a Buick 8 0 out of 6
11083,RateBook,Give the current essay a rating of zero out of 6 stars.
11084,RateBook,give 2 for this essay
11085,RateBook,give Mistborn: The Well of Ascension four out of 6
11086,RateBook,Rate A Faint Cold Fear  0 points
11087,RateBook,Rate this novel a 3
11088,RateBook,rate the current album 2 out of 6
11089,RateBook,Give a 4 star rating to Fear and Loathing on the Campaign Trail \u201972
11090,RateBook,Rate current textbook 5 out of 6
11091,RateBook,Rat Short Trips: A Christmas Treasury a 3
11092,RateBook,I'd give The Hundred Thousand Kingdoms a three of 6
11093,RateBook,this chronicle is a zero out of 6.
11094,RateBook,Rate CIA World Factbook five out of 6 stars
11095,RateBook,rate the Poems for Midnight saga 4 points
11096,RateBook,give four out of 6 stars for this chronicle
11097,RateBook,the next essay gets 2 out of 6 stars
11098,RateBook,The current album gets three out of 6 points
11099,RateBook,I would rate this essay a one and a best rating of 6
11100,RateBook,rate this book four out of 6 points
11101,RateBook,rate the previous novel a 1 out of 6
11102,RateBook,For this current textbook I give 4 stars
11103,RateBook,rate this saga 1 points
11104,RateBook,Rate The Black Mask 1 of 6 stars
11105,RateBook,rate The Princess Mouse: A Tale of Finland one of 6
11106,RateBook,The current series only deserves two out of 6.
11107,RateBook,the horrible current essay gets only a 0 out of 6
11108,RateBook,They Knew Mr. Knight should get out of 6 a rating of two
11109,RateBook,Rate this textbook only three points
11110,RateBook,Rate Phoenix: The Fall & Rise of Videogames one points out of 6
11111,RateBook,I would give this current chronicle three points
11112,RateBook,I'd give the Main-Travelled Roads series 0 points out of 6
11113,RateBook,I rate the current saga 0 points and a best rating of 6
11114,RateBook,Rate The A-Z Guide to Arranged Marriage 0 of 6
11115,RateBook,Give the current album 1 star
11116,RateBook,rate the book Dreams of the Raven 5 stars
11117,RateBook,Give Conan the Buccaneer 5 of 6 points
11118,RateBook,Rate the following series a one out of 6
11119,RateBook,Contemporary Religious Satanism gets a rating of 3.
11120,RateBook,Rate Company for Gertrude 4 of 6
11121,RateBook,I would like to rate the current chronicle 4 to 6 stars.
11122,RateBook,rate the current essay a four
11123,RateBook,I give the chronicle Atop an Underwood: Early Stories and Other Writings a rating value of 3 and a best rating of 6
11124,RateBook,I would like to rate Tar: A Midwest Childhood a value of 1 and a best rating of 6
11125,RateBook,current album gets a value of 0
11126,RateBook,Rate this essay four
11127,RateBook,rate this essay 2 points
11128,RateBook,I would give French Poets and Novelists a best rating of 6 and a value of three
11129,RateBook,give the current chronicle three points
11130,RateBook,Rate this album a one
11131,RateBook,This current essay deserves only a three rating
11132,RateBook,Give The Diamond Chariot a 0 out of 6.
11133,RateBook,I think that this essay deserves four stars
11134,RateBook,Rate this textbook four points
11135,RateBook,Rate the current novel four of 6 stars
11136,RateBook,I feel that The Loveday Trials is rated at a one out of 6 points.
11137,RateBook,I give The Elegant Universe five out of 6 stars
11138,RateBook,rate this textbook a one
11139,RateBook,"Rate The Astonishing Life of Octavian Nothing, Traitor to the Nation, Volume II: The Kingdom on the Waves series 2 points"
11140,RateBook,Rate the current book 1 points
11141,RateBook,Rate Steps two out of 6 points
11142,RateBook,Give the current album a 2
11143,RateBook,give two out of 6 stars saga called The Big Question
11144,RateBook,rate the previous textbook a 4 out of 6
11145,RateBook,I think this saga only deserves a 0 out of 6.
11146,RateBook,Give the current textbook five stars.
11147,RateBook,rate current essay 1 stars
11148,RateBook,rate this current essay 4 out of 6 stars
11149,RateBook,I gave Perchance to Dream 4 of 6 points
11150,RateBook,Give the Hover Car Racer chronicle two of 6 stars
11151,RateBook,give a 5 to A Picture of Her Tombstone
11152,RateBook,I would give this chronicle 0 stars
11153,RateBook,I want to give this textbook four out of 6
11154,RateBook,I give 3 of 6 stars for the current textbook
11155,RateBook,this novel gets 1 star
11156,RateBook,I would like to rate The Hundred-Year Christmas four stars.
11157,RateBook,Give the current album a four.
11158,RateBook,Give The Plague a 0
11159,RateBook,can i give the book The Saga of Seven Suns a four out of 6 stars
11160,RateBook,I want to give A Mortal Flower a two
11161,RateBook,rate this series titled Adolf Hitler: My Part in His Downfall two stars
11162,RateBook,Add a rating of 0 out of 6 stars to The Lady of The Aroostook
11163,RateBook,give 2 stars to Mulligan Stew series
11164,RateBook,rate Doctor No one of 6
11165,RateBook,Rate this novel one out of 6 stars
11166,RateBook,I am giving this current textbook 4 stars
11167,RateBook,Rate this textbook a 5
11168,RateBook,I give The Homo Handbook saga 3 of 6 stars
11169,RateBook,rate the current essay three of 6\n points
11170,RateBook,I give Nothing Lasts Forever 5 out of 6 points.
11171,RateBook,Rate Wolves Eat Dogs 5 out of 6 points
11172,RateBook,Rate this novel four stars
11173,RateBook,My current textbook should have a rating value of 5 and a best rating of 6
11174,RateBook,The book As Sure as the Dawn gets a two out of 6 rating
11175,RateBook,I wish to rate zero points out of 6 to The Crack in Space.
11176,RateBook,give this book titled Othappu zero points
11177,RateBook,I'd like to rate My Beloved World two points
11178,RateBook,Rate the current textbook a 5.
11179,RateBook,I want to give this book a rating of 2 points out of 6.
11180,RateBook,Give the book Men and the City 3 out of 6 stars
11181,RateBook,I give a rating of 3 to The Ultimate Resource.
11182,RateBook,Give A History of the Mind a 2 out of 6 points.
11183,RateBook,I rate Cold Tom four points and a best value of 6
11184,RateBook,For the book Icon of Evil  I rate a 2
11185,RateBook,Rate the current essay 0.
11186,RateBook,Rate this novel a 1 out of 6
11187,RateBook,Give Star Songs of an Old Primate 4 out of 6 points
11188,RateBook,give this saga a 4
11189,RateBook,rate Lone Wolf 3 points
11190,RateBook,Rate Gates of Fire a 2
11191,RateBook,For the book The Flash: Stop Motion I give a rating of 5 points
11192,RateBook,I want to give this novel a four out of 6 stars
11193,RateBook,I'd rate the current essay as a 2
11194,RateBook,The Execution of Justice only deserves 2 points
11195,RateBook,give 1 star to this album
11196,RateBook,Rate the current novel a one
11197,RateBook,Rate this album two out of 6 stars
11198,RateBook,I rate the book You Only Live Twice two points
11199,RateBook,The Half-Life chronicle deserves 3 points
11200,RateBook,give it a 0 for this essay
11201,RateBook,Give the current chronicle a three.
11202,RateBook,Rate Human Capital Supply Chain four of 6 points
