id,intent,text
11099,card_payment_not_recognised,Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?
11100,card_payment_not_recognised,There is a card payment I do not recognise.
11101,card_payment_not_recognised,I don't recognise a card payment
11102,card_payment_not_recognised,Payment i did not do
11103,card_payment_not_recognised,"Please put a freeze on my card,  I am worried there has been some payments on it and I don't know what for."
11104,card_payment_not_recognised,I think my statement has a fraudulent charge
11105,card_payment_not_recognised,"I'm concerned about a payment that has recently been made on my card.  I do not recognize the name that the transaction went to, can you help me?"
11106,card_payment_not_recognised,What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!
11107,card_payment_not_recognised,I have a payment listed in error.
11108,card_payment_not_recognised,What can I do about some payments on my card I didn't make.  Please put a freeze on my card till we can figure this out.
11109,card_payment_not_recognised,I'm not familiar with a card payment.
11110,card_payment_not_recognised,I have an unauthorized transaction on my statement
11111,card_payment_not_recognised,There is a payment in the App that is not mine.
11112,card_payment_not_recognised,I don't know where this transaction came from?
11113,card_payment_not_recognised,I see a charge on my account that I don't recall making. I feel like my account may have been compromised.
11114,card_payment_not_recognised,"I know I didn't make this payment showing up on my card, I don't remember this person at all."
11115,card_payment_not_recognised,Somebody used my card to make a purchase
11116,card_payment_not_recognised,There's a recent charge on my card that I know I didn't make because I've never seen the name before. Can we investigate this?
11117,card_payment_not_recognised,Some of my card payments look different than where I purchased products from. Why is that?
11118,card_payment_not_recognised,There is a strange payment on my statement. What should I do?
11119,card_payment_not_recognised,I think there has been a purchase made that wasn't by me.
11120,card_payment_not_recognised,There is a fraudulent charge on my statement.
11121,card_payment_not_recognised,What is the payment in my account that I did not do?
11122,card_payment_not_recognised,In my statement there is a payment that is I do not recognize
11123,edit_personal_details,"I no longer live at my address on file, how do I change it?"
11124,edit_personal_details,How to change my address.
11125,edit_personal_details,How do I update my details?
11126,edit_personal_details,My address needs to be revised.
11127,edit_personal_details,"got married, need to change account name"
11128,edit_personal_details,My address has changed.
11129,edit_personal_details,got married and need to change name
11130,edit_personal_details,I want to change my personal details.
11131,edit_personal_details,I moved.  I need to update my details.
11132,edit_personal_details,I need to edit the personal details section of my account
11133,edit_personal_details,Where can I change my personal information after I move?
11134,edit_personal_details,Where can I go to modify my detail?
11135,edit_personal_details,How do I change my information?
11136,edit_personal_details,I need to change my account details
11137,edit_personal_details,I moved.  Where do I update my details?
11138,edit_personal_details,I relocated and need to change my personal details.
11139,edit_personal_details,I need to update my personal details
11140,edit_personal_details,My address has changed. How do I report it?
11141,edit_personal_details,I need to update my info.
11142,edit_personal_details,How can I modify my details?
11143,edit_personal_details,What do i have to do to change my name?
11144,edit_personal_details,My address has updated and I need to change it.
11145,edit_personal_details,Where can I go to update my personal profile?
11146,edit_personal_details,Is it possible to edit my personal details on the app?
11147,edit_personal_details,how can i change my details
11148,edit_personal_details,I need help changing my last name on my account.
11149,edit_personal_details,How do I update my current residence details?
11150,edit_personal_details,how do i change name?
11151,edit_personal_details,I need to change my name since I got married
11152,edit_personal_details,I want to change my address.
11153,edit_personal_details,how to change name
11154,edit_personal_details,Can I change my information?
11155,edit_personal_details,I need to update my current address
11156,edit_personal_details,I have moved.  Where can I update my details?
11157,edit_personal_details,I want to change my name.
11158,edit_personal_details,Should I just wait until the post office sends a change of address form?
11159,edit_personal_details,I need to change my name what do I do?
11160,edit_personal_details,How can I edit my personal details?
11161,edit_personal_details,How do I change my address?
11162,edit_personal_details,What do I need to do to change the address on my account?
11163,why_verify_identity,Why do you require so many details about my identity?
11164,why_verify_identity,I'd rather not verify my identity.
11165,why_verify_identity,do I need to verify my identity every time I log into my account?
11166,why_verify_identity,Why am I required to verify my identity?
11167,why_verify_identity,Can I make transfers before identity verification?
11168,why_verify_identity,What is the need to verify my identity?
11169,why_verify_identity,Do I have to do the identity check?
11170,why_verify_identity,Can I use my account without verifying my identity?
11171,why_verify_identity,Why is identity verification mandatory?
11172,why_verify_identity,Do I have to do an identity check?
11173,why_verify_identity,I would like to not have to do the identity verification.
11174,why_verify_identity,"Can I still use my account, even though the identity verification has not passed yet?"
11175,why_verify_identity,Why do you require all my identity details?
11176,why_verify_identity,Why do you need so much information to verify my identity?
11177,why_verify_identity,What is the purpose for the identity check
11178,why_verify_identity,I don't like that I have to fill out so much information about my identity.
11179,why_verify_identity,What is the point of an identity check?
11180,why_verify_identity,How come you need to know my identity?
11181,why_verify_identity,"May I use my account now, even though the identity verification has not gone through yet?"
11182,why_verify_identity,Do I need to verify my identity to use my account?
11183,why_verify_identity,Why am I required to do an identity check?
11184,why_verify_identity,Why am I being asked to have an identity check
11185,why_verify_identity,Can i make transactions before identity verification is complete?
11186,why_verify_identity,Do I really need to verify my identity?
11187,why_verify_identity,Why do I have to give you all of my identification details?
11188,why_verify_identity,Why do you require so many identity details?
11189,why_verify_identity,"Since my id hasn't been verified, when can I use my account?"
11190,why_verify_identity,I won't verify my identity.
11191,why_verify_identity,I want to skip verification of my identity.
11192,why_verify_identity,I do not wish to verify my identity.
11193,why_verify_identity,Why do I have to verify my identity?
11194,why_verify_identity,what is the identity check?
11195,why_verify_identity,What other methods are there to verify my identity?
